;;;;;;;;;;;;;;;;;;;Nests Laid on Cousin;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;30;53;0;136;114;131;182;209;112;102;594;590;543;376;781;349;439;541;571;583;568;495;492;551;386;266;85;360;246;;;;
SCA 3486;SEY 5050;;X 3605;Cousin;;1992;E 0482;;SEY 5050;;SCA 3486;27/11/2010;;;;;;;1;;;;3;;;;1;;;;;;3;;;;;;;;;1;;;;;;4;3;1;HB
SEY 0326;SCA 6956;;X 3651;Cousin;;1992;SEY 0326;05/10/1997;SCA 6956;16/10/2013;;;;;;;;;;2;;2;;;1;;;;;;3;;;;;3;;;;;;;;;;;;4;3;1;HB
SEY 9776;SXX 1051;X 3791;X 3790;Cousin;;1992;SEY 9776;22/11/2006;SCA 2759;02/11/2009;;;SXX 1051;08/12/2017;;;;;;;;;;2;;;2;;3;;;4;;3;;4;;;;3;;;;;;;;7;4;2;HB
SEY 9706;SEY 8653;X 3588;X 3654;Cousin;;1992;SEY 9706;17/10/2000;SEY 0283;17/10/2000;;;SEY 8653;18/10/2006;;;;;;;;;2;;;;2;;3;;2;;2;;1;;;;1;;;;;;;1;;8;3;1;HB
SXX 1734;X 3511;X 3512;X 3511;Cousin;;1992;SEY 0312;29/09/1999;;;SXX 1734;19/10/2020;;;;;;;;3;;4;;;;3;;;;3;;;;2;;;4;;;;;;2;;;;;6;4;2;HB
SEY 8661;SCA 3779;X 3767;X 3764;Cousin;;1992;SEY 8661;12/12/2006;SCA 2707;20/12/2008;;;SCA 3779;22/12/2010;;;;;;;;;;;1;;1;;3;;5;;4;;;2;;4;;1;;;3;;;;;9;5;1;HB
SCA 1353;SEY 0331;X 3408;;Cousin;;1992;SCA 1353;19/11/2008;SEY 0331;29/10/1997;;;;;;;;;;2;;;;;;;;;;;5;;3;;;3;;5;;;5;;;;;2;;6;5;2;HB
SCA 9880;X 3737;X 3736;X 3737;Cousin;;1992;SEY 5077;12/12/2001;;;SEY 6640;07/12/2003;;;SCA 9880;08/12/2015;;;;;;2;;4;;2;;;;4;;4;;;;;;4;;;;;;;;;;6;4;2;HB
X 3706;X 3705;X 3706;X 3705;Cousin;;1992;;;;;;;;;;;;;1;;;;;;;;1;;3;;4;;4;;3;;4;;;;;;;;;;;6;4;1;HB
SCA 3962;SEY 6627;X 3404;X 3405;Cousin;;1992;SCA 3962;;SEY 6627;30/11/2003;;;;;;;;;;;;2;;;;1;;1;;3;;3;;2;;1;;;;;;;;;;;;7;3;1;HB
X 3403;SEY 4230;X 3403;X 3402;Cousin;;1992;;;SEY 4230;04/11/2001;;;;;;;;;;;;1;;2;;1;;1;;1;;2;;;;1;;;;;;;;;;;;7;2;1;HB
X 3426;SEY 0295;X 3426;X 3427;Cousin;;1992;;;SEY 0295;21/10/2000;;;;;;;;;;;;;3;;2;;;;;;4;;4;;;4;;;4;;;4;;;1;;;8;4;1;HB
SCA 2764;SEY 9698;X 3430;X 3431;Cousin;;1992;SCA 2764;05/10/2010;SEY 9698;26/09/2007;;;;;;;;;1;;;;;2;;3;;2;;6;3;;5;;;;;;;;;;;;;;;6;6;2;HB
SCA 9854;X 3718;X 3719;X 3718;Cousin;;1992;SCA 9854;30/11/2015;;;;;;;;;;;;;;;2;;;2;;;6;;;3;;;2;;;4;;;4;;;3;;;;8;6;2;HB
SCA 3796;SCA 8889;X 3686;X 3677;Cousin;;1992;SCA 3796;31/01/2011;SCA 3785;31/01/2011;;;SCA 8889;27/11/2014;;;;;;;;;;2;;;1;;5;;3;;4;;;;7;;3;;3;;;;;;;8;7;1;HB
X 3612;X 3611;X 3612;X 3611;Cousin;;1992;;;;;;;;;;;;;1;;;;2;;;2;;;;;3;;2;;;6;;5;;;2;;;;;;;7;6;2;HB
SEY 0408;SEY 0407;M 2206;X 3729;Aride;17/12/1992;1992;SEY 0408;01/12/1996;SEY 0407;01/12/1996;;;;;;;;;;;;;;1;;2;;;5;;3;;3;;3;;3;;;2;;;3;;;;;9;5;1;HB
X 3563;SCA 3726;X 3563;;Cousin;;1992;SCA 5048;12/04/2012;SEY 2417;;;;SCA 3726;03/12/2010;;;;;;;;;2;;1;;;;5;;4;;3;;2;;4;;4;;5;;;;1;;1;11;5;1;HB
;A 0425;;A 0425;Mahe Ste Anne;;1993;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 6693;SEY 6694;E 069;E 068;Cousine;27/11/1993;1993;E 0644;05/11/1996;E 0645;05/11/1996;SEY 6693;12/11/2004;SEY 6694;12/11/2004;;;;;1;;;;;;;;1;;;5;;;;;;;;;;;;;;;;;;2;5;1;HB
E 061;SEY 0417;E 061;E 062;Cousine;12/12/1993;1993;;;SEY 0417;05/12/1996;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;1;HB
E 078;SEY 0430;E 078;E 079;Cousine;23/11/1994;1994;;;SEY 0430;08/10/1997;;;;;;;;;;;;;;;;2;;;4;;;3;;;;;;;;;;;;;;;;3;4;2;HB
SEY 0402;SEY 0426;E 082;E 083;Cousine;19/12/1994;1994;SEY 0402;28/11/1996;SEY 0426;28/11/1996;;;;;;;;;;;;;;;;2;;;2;;2;;3;;;;;;;;;;;;;;;4;3;2;HB
E 0413;SEY 2924;E 0413;;Cousin;;1995;;;SEY 2924;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
E 0421;E 0422;E 0421;E 0422;Cousin;;1995;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SCA 1248;SXX 1077;E 0452;E 0496;Cousin;;1995;SCA 1248;01/01/2008;SXX 1077;24/12/2017;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;;;3;;;;;;;;3;3;2;HB
SEY 2934;E 0481;;E 0481;Cousin;;1995;SEY 2934;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 4004;E 0653;;E 0653;Cousine;;1995;SEY 4004;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;1;1;1;HB
E 0678;SEY 0429;E 0678;E 0677;Cousine;30/11/1995;1995;;;SEY 0429;13/10/1997;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SEY 2625;E 0606;E 0607;E 0606;Cousine;30/11/1995;1995;SEY 2625;24/11/1998;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;1;;2;3;1;HB
SEY 9951;SEY 9648;SEY 9951;SEY 9648;Cousin;28/06/1995;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;1;HB
SEY 2929;SEY 2928;SEY 2929;SEY 2928;Cousin;;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;2;;;;;;;;;;2;2;1;HB
SCA 3759;SCA 3806;E 0490;E 0491;Cousin;;1995;SCA 3759;13/12/2010;SCA 3806;30/12/1010;;;;;;;;;;;;;;;;;;;;;;;4;;;;;3;;;;;;;;;;2;4;3;HB
E 0417;E 0411;E 0417;E 0411;Cousin;;1995;;;;;;;;;;;;;;;;;1;;;;;;;;;;2;;;;;;;;;;;;;;;2;2;1;HB
SCA 7099;SCA 7098;E 0613;E 0614;Cousine;17/12/1995;1995;SCA 7099;12/03/2013;SCA 7098;12/03/2013;;;;;;;;;;;;;;;1;;;;;;;;;;;3;;;;;;;;;;;;2;3;1;HB
E 0418;E 0423;E 0418;E 0423;Cousin;;1995;;;;;;;;;;;;;;;;;1;;;;1;;;;3;;;;;;;;;;;;;;;;;3;3;1;HB
E 0497;E 0498;E 0497;E 0498;Cousin;;1995;;;;;;;;;;;;;;;;;1;;;;1;;;;;3;;;;;;;;;;;;;;;;3;3;1;HB
SEY 0311;SCA 3499;;E 0476;Cousin;;1995;SEY 0311;;SCA 3499;02/12/2010;;;;;;;;;;;;;;1;;;;;;;2;;3;;;;3;;;;;;;;;;;4;3;1;HB
E 0432;E 0450;E 0432;E 0450;Cousin;;1995;;;;;;;;;;;;;;;;;;;1;2;;;;2;;;;;;;;4;;;;;;;;;;4;4;1;HB
E 0608;E 0609;E 0608;E 0609;Cousine;13/12/1995;1995;;;;;;;;;;;;;;;;;;;3;;;1;;;3;;;;;;5;;;;;;;;;;;4;5;1;HB
SEY 2931;E 0477;;E 0477;Cousin;;1995;SEY 2931;;;;;;;;;;;;;;;;;;;1;;;5;;;1;;;;4;;;;;4;;;;;;;5;5;1;HB
SEY 4219;E 0425;E 0424;E 0425;Cousin;;1995;SEY 4219;23/10/2001;;;;;;;;;;;1;;;;;1;;1;;1;;;;;1;;;1;;;1;;;1;;;;;;7;1;1;HB
E 0402;SCA 2649;E 0402;E 0403;Cousin;;1995;;;SCA 2649;20/10/2010;;;;;;;;;1;;;;;1;;;;;;2;;;3;;;5;;5;;;4;;4;;;3;;8;5;1;HB
E 0604;E 0605;E 0604;E 0605;Cousine;30/11/1995;1995;;;;;;;;;;;;;;;;;1;;1;;;1;;3;;4;;3;;2;;5;;;2;;2;;;3;;11;5;1;HB
E 1685;;E 1685;;Granitics (In-Water);;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
;SEY 2143;;SEY 2143;Outer Islands;;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SEY 1380;SEY 1381;SEY 1380;SEY 1381;Aldabra;;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;1;1;HB
E 002;E 001;E 002;E 001;Cousin;;1996;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
E 0805;E 0806;E 0805;E 0806;Fregate;;1996;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;1;HB
E 1951;;E 1951;;Aride;;1996;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;1;1;HB
E 1966;E 1968;E 1966;E 1968;Aride;;1996;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
E 1985;E 1990;E 1985;E 1990;Aride;;1996;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 0133;SEY 0136;SEY 0133;SEY 0136;Curieuse;;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;1;4;4;HB
SEY 0217;SEY 0218;SEY 0217;SEY 0218;Cousin;;1996;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SEY 0250;;SEY 0250;;Cousin;;1996;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 0251;SEY 0252;SEY 0251;SEY 0252;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 8692;SEY 4262;SEY 0260;SEY 0257;Cousin;;1996;SEY 8692;19/12/2006;SEY 4262;22/12/2001;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;2;1;1;HB
SEY 0269;SEY 0268;SEY 0269;SEY 0268;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 0270;SEY 0271;SEY 0270;SEY 0271;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;2;1;1;HB
SEY 0292;SEY 0291;SEY 0292;SEY 0291;Cousin;;1996;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 0317;SEY 0316;SEY 0317;SEY 0316;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 0339;SEY 0338;SEY 0339;SEY 0338;Cousin;;1996;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;1;2;2;HB
SEY 0369;SEY 0368;SEY 0369;SEY 0368;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 0370;SEY 0371;SEY 0370;SEY 0371;Cousin;;1996;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;2;HB
SEY 2119;SEY 2120;SEY 2119;SEY 2120;Outer Islands;;1996;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
;SEY 0275;;SEY 0275;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 2709;SEY 2708;SEY 2709;SEY 2708;Outer Islands & Granitics;;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;3;;;;2;3;5;2;HB
E 0648;E 0649;E 0648;E 0649;Cousine;07/11/1996;1996;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;;;;;2;1;1;HB
SEY 0414;SEY 0413;SEY 0414;SEY 0413;Cousine;03/12/1996;1996;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 0419;SEY 0418;SEY 0419;SEY 0418;Cousine;06/12/1996;1996;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
E 1926;E 1927;E 1926;E 1927;Aride;29/12/1996;1996;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 0424;SEY 0425;SEY 0424;SEY 0425;Cousine;30/12/1996;1996;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 0377;SEY 0376;SEY 0377;SEY 0376;Aride;;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;2;1;1;HB
SEY 0215;SEY 0216;SEY 0215;SEY 0216;Cousin;;1996;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;;;;;;;2;1;1;HB
SEY 9753;SEY 0349;SEY 0350;SEY 0349;Cousin;07/10/1997;1996;SEY 9738;12/11/2006;;;SEY 9753;24/11/2006;;;;;;;;2;;;;;;;;;3;;;4;;;;;;5;1;;;;;;;;;4;5;1;HB
SEY 0229;SEY 0230;SEY 0229;SEY 0230;Cousin;;1996;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;5;;;;;;;;;;2;5;2;HB
SCA 2711;E 1981;E 1980;E 1981;Aride;;1996;SCA 2711;29/12/2008;;;;;;;;;;;;;;;;2;;;;1;;;5;;;;3;;;;;;;5;;;;;;5;5;1;HB
SEY 0201;SEY 5025;SEY 0201;SEY 0202;Cousin;;1996;;;SEY 5025;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;2;1;1;HB
SEY 0206;SEY 0205;SEY 0206;SEY 0205;Cousin;;1996;;;;;;;;;;;;;;;;2;;;;;;;1;;;;;;;;;;;;;;;;;;;2;2;1;HB
SEY 0244;SEY 5081;SEY 0244;;Cousin;;1996;;;SEY 5081;;;;;;;;;;;;;;;1;;;;;;3;;;;;;;;;;;;;1;;;;;3;3;1;HB
SEY 0245;SEY 0222;SEY 0245;SEY 0222;Cousin;;1996;;;;;;;;;;;;;;;;;1;;;;;;;2;;;;1;;;;3;;;;4;;;;;;5;4;1;HB
SEY 0253;SEY 0254;SEY 0253;SEY 0254;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;;;;;;;;2;;;;;;;;;;;;;;;2;2;1;HB
SEY 0255;SEY 0256;SEY 0255;SEY 0256;Cousin;;1996;;;;;;;;;;;;;;;;3;;;;;;;;;;3;;;;;;;;;;;;;;;;2;3;3;HB
SEY 0265;SEY 0266;SEY 0265;SEY 0266;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;;;;;2;;;;;;;;;;;;;;;;;;2;2;1;HB
SEY 0285;SEY 0286;SEY 0285;SEY 0286;Cousin;;1996;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;2;1;1;HB
SEY 0287;SEY 0288;SEY 0287;SEY 0288;Cousin;;1996;;;;;;;;;;;;;;;;;3;;;;;;3;;;;;;;;;;;;;;;;;;;2;3;3;HB
SEY 0298;SEY 0299;SEY 0298;SEY 0299;Cousin;;1996;;;;;;;;;;;;;;;;;1;;;;;;;;4;;;;;;;;;;;;;;;;;2;4;1;HB
SEY 0315;SEY 0314;SEY 0315;SEY 0314;Cousin;;1996;;;;;;;;;;;;;;;;2;;;;;;;;4;;;;;;;;;;;;;;;;;1;3;4;1;HB
SEY 0330;SEY 0329;SEY 0330;SEY 0329;Cousin;;1996;;;;;;;;;;;;;;3;;;;;;;;;;;;2;;;;;;;;;;;;;;;;1;2;2;HB
SEY 0358;SEY 0357;SEY 0358;SEY 0357;Cousin;;1996;;;;;;;;;;;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;2;2;1;HB
SEY 0359;SEY 0360;SEY 0359;SEY 0360;Cousin;;1996;;;;;;;;;;;;;;;;2;;;;;;;;;;;;3;;;;;;;;;;;;;;2;3;2;HB
SEY 0365;SEY 0366;SEY 0365;SEY 0366;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;2;1;1;HB
SEY 6679;SEY 0324;;SEY 0324;Cousin;;1996;SEY 6679;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;2;1;1;HB
SEY 0415;SEY 0416;SEY 0415;SEY 0416;Cousine;05/12/1996;1996;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;3;;;;;;;;;;;2;3;1;HB
SEY 0355;SCA 9846;SEY 0355;SEY 0356;Cousin;;1996;;;SCA 9846;14/11/2015;;;;;;;;;;;;1;;;;;;;;;;;;;;;;1;;;1;;;;;;;3;1;1;HB
SEY 0233;SEY 0234;SEY 0233;SEY 0234;Cousin;;1996;;;;;;;;;;;;;;2;;;2;;;4;;;;;;;;;;;;;;;;;;;;;;2;4;2;HB
SEY 0238;SEY 0239;SEY 0238;SEY 0239;Cousin;;1996;;;;;;;;;;;;;;;;;;;;;1;;;;;4;;;;;;;;;5;;;;;;;3;5;1;HB
SEY 0243;SEY 0242;SEY 0243;SEY 0242;Cousin;;1996;;;;;;;;;;;;;;;;;1;;;1;;;3;;;;2;;;;;;;;;;;;;;;4;3;1;HB
SEY 0276;SEY 6170;SEY 0276;SEY 0279;Cousin;;1996;;;SEY 6170;;;;;;;;;;;;;1;;;1;;;;;;;;3;;;;;;;;;;;;;;;3;3;1;HB
SEY 0308;SEY 0309;SEY 0308;SEY 0309;Cousin;;1996;;;;;;;;;;;;;;;;;;2;;;;1;;;;;3;;;;;;;;;;;;;;;3;3;1;HB
SCA 8869;SEY 0262;SEY 0261;SEY 0262;Cousin;;1996;SCA 8830;26/10/2014;;;SCA 8869;21/11/2014;;;;;;;;;;1;;;;3;;;;;;2;;;;;5;;;;;;1;;;;;5;5;1;HB
SEY 0293;SEY 0294;SEY 0293;SEY 0294;Cousin;;1996;;;;;;;;;;;;;;;;;1;;;;;;;3;;;;1;;;1;;;;;;;;;;;4;3;1;HB
SEY 0363;SEY 0364;SEY 0363;SEY 0364;Cousin;;1996;;;;;;;;;;;;;;;;3;;;;5;;;;2;;;;;;;;;5;;;;;;;4;;5;5;2;HB
SEY 0263;SEY 0264;SEY 0263;SEY 0264;Cousin;;1996;;;;;;;;;;;;;;;;2;;;3;;;;;;4;;;3;;;;;;;;;;;;;;4;4;2;HB
SEY 0278;SEY 0277;SEY 0278;SEY 0277;Cousin;;1996;;;;;;;;;;;;;;;;1;1;;;;;;3;;;;;5;;;;;;;;;;;;;;4;5;1;HB
SEY 0289;SCA 3498;SEY 0289;SEY 0290;Cousin;;1996;;;SCA 3498;01/12/2010;;;;;;;;;;;;;1;;;2;;;;3;;;4;;;;;;;;;;;;;;;4;4;1;HB
SEY 0322;SEY 0323;SEY 0322;SEY 0323;Cousin;;1996;;;;;;;;;;;;;;;;;;;;2;;1;;3;;1;;;;;;;;;;;;;;;;4;3;1;HB
SEY 0361;SEY 0362;SEY 0361;SEY 0362;Cousin;;1996;;;;;;;;;;;;;;;;1;;;;1;;1;;2;;;;;;;;;;;;;;;;;;4;2;1;HB
E 0616;E 0617;E 0616;E 0617;Cousine;06/01/1996;1996;;;;;;;;;;;;;;;;2;;;1;3;;;6;;;;3;;;;;;;;;;;;;;;5;6;1;HB
SEY 0258;SEY 0259;SEY 0258;SEY 0259;Cousin;;1996;;;;;;;;;;;;;;;;2;;1;;;;;3;;;;5;;;;5;;;;;;;;;;;5;5;1;HB
SEY 0232;SEY 0236;SEY 0232;SEY 0236;Cousin;;1996;;;;;;;;;;;;;;;;;;2;;;;;2;;4;;5;;;;1;;;;;;;;;;;5;5;1;HB
SEY 0320;SEY 0321;SEY 0320;SEY 0321;Cousin;;1996;;;;;;;;;;;;;;;;;;;1;;;;2;;;;5;;;5;;;;;3;;;;;;;5;5;1;HB
SEY 0372;SEY 0373;SEY 0372;SEY 0373;Cousin;;1996;;;;;;;;;;;;;;;;1;1;;1;;;;3;;;2;;;;;5;;;;;;;;;;;6;5;1;HB
E 1959;SCA 7072;E 1959;E 1960;Aride;;1996;;;SCA 1240;19/12/2007;;;SCA 7072;26/11/2013;;;;;;;;1;;;;;;1;;3;;;3;;;3;;;4;;;;;4;;;;7;4;1;HB
SEY 0224;SEY 0225;SEY 0224;SEY 0225;Cousin;;1996;;;;;;;;;;;;;;;;1;;;3;;;;;;1;;;2;;3;;;;5;;;2;;;;;7;5;1;HB
SEY 0301;SEY 0340;SEY 0301;SEY 0340;Cousin;;1996;;;;;;;;;;;;;;1;;;2;;3;;;1;;;3;;;;3;;;;5;;;;;;;;;6;5;1;HB
SEY 0403;SCA 3472;SEY 0403;SEY 0404;Cousine;30/11/1996;1996;;;SCA 3472;24/11/2010;;;;;;;;;;;;;;;4;;;;2;;2;;3;;1;;4;;1;;;3;;;;;1;9;4;1;HB
SEY 0246;SEY 6163;SEY 0246;;Cousin;;1996;;;SEY 6163;04/01/2003;;;;;;;;;;;;;;;2;;;;4;;4;;4;;2;;2;;2;;;3;;;;;;8;4;2;HB
SEY 0305;SEY 0304;SEY 0305;SEY 0304;Cousin;;1996;;;;;;;;;;;;;;;;2;;;1;;1;;1;;;2;;;;2;;4;;;2;;;;;;;8;4;1;HB
SEY 0282;SEY 0281;SEY 0282;SEY 0281;Cousin;;1996;;;;;;;;;;;;;;;;;3;;;;2;;4;;5;;6;;4;;4;;6;;6;;2;;;;;10;6;2;HB
SCA 7047;SCA 7046;SEY 0273;SEY 0274;Cousin;;1996;SCA 7047;26/10/2013;SCA 7046;26/10/2013;;;;;;;;;;;;1;;2;;2;;1;;2;;4;;1;;5;;;;2;;;;;;;;9;5;1;HB
SCA 3730;SEY 0272;SEY 0375;SEY 0374;Cousin;;1996;SCA 3730;05/12/2010;SEY 0272;07/01/2000;;;;;;;;;;;;3;1;1;;1;;;5;;5;;5;;5;;3;;5;;3;;3;;;3;;13;5;1;HB
SCA 2781;SCA 2782;SEY 2632;SEY 2633;Cousine;04/12/1998;1998;SCA 2781;19/11/2009;SCA 2782;19/11/2009;;;;;;;;;;;;;;;1;;;1;;;;5;;;;;;;;;;;;;;;;3;5;1;HB
SEY 2402;SEY 2401;SEY 2402;SEY 2401;Cousin;;1997;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 2412;SEY 2411;SEY 2412;SEY 2411;Cousin;;1997;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 2440;SEY 2439;SEY 2440;SEY 2439;Cousin;;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;1;3;3;HB
SEY 2492;SEY 2493;SEY 2492;SEY 2493;Praslin DOE;;1997;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 2516;SEY 2517;SEY 2516;SEY 2517;Bird;;1997;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 3050;SEY 3049;SEY 3050;SEY 3049;Platte ICS;;1997;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 0327;SEY 0328;SEY 0327;SEY 0328;Cousin;22/10/1997;1997;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SEY 0332;SEY 0333;SEY 0332;SEY 0333;Cousin;29/10/1997;1997;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SEY 0335;SEY 0334;SEY 0335;SEY 0334;Cousin;30/10/1997;1997;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;0;HB
SEY 0448;SEY 0449;SEY 0448;SEY 0449;Cousine;08/11/1997;1997;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 2442;SEY 2441;SEY 2442;SEY 2441;Cousin;;1997;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;2;;;;;;;;;;;2;2;2;HB
SEY 2414;SEY 2413;SEY 2414;SEY 2413;Cousin;;1997;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;;;;;;;;;;;;;;;2;1;1;HB
SEY 2428;SEY 2427;SEY 2428;SEY 2427;Cousin;;1997;;;;;;;;;;;;;;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;2;1;1;HB
SEY 2429;SEY 2430;SEY 2429;SEY 2430;Cousin;;1997;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;;;;;;;;;;;;;2;2;1;HB
SEY 0336;SEY 0337;SEY 0336;SEY 0337;Cousin;30/10/1997;1997;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;HB
SEY 2422;SCA 3466;SEY 2422;SEY 2421;Cousin;;1997;;;SCA 3466;04/12/2010;;;;;;;;;;;;;;;2;;;;;;;;4;;;;5;;;;;;;;;;;3;5;2;HB
SEY 2419;SEY 2420;SEY 2419;SEY 2420;Cousin;;1997;;;;;;;;;;;;;;;;;;1;;;;;;2;;1;;;;;;;;;;;;;;;;3;2;1;HB
SEY 2444;SEY 2443;SEY 2444;SEY 2443;Cousin;;1997;;;;;;;;;;;;;;;;;;2;;;;;;4;;;4;;;;;;;;;;;;;;;3;4;2;HB
SEY 2445;SEY 2424;SEY 2445;SEY 2424;Cousin;;1997;;;;;;;;;;;;;;;;;1;;;2;;;4;;;;;;;;;;;;;;;;;;;3;4;1;HB
SEY 2447;SEY 2446;SEY 2447;SEY 2446;Cousin;;1997;;;;;;;;;;;;;;;;;2;;;;;;;;1;;;2;;;;;;;;;;;;;;3;2;1;HB
SEY 0347;SEY 0348;SEY 0347;SEY 0348;Cousin;07/10/1997;1997;;;;;;;;;;;;;;1;;;2;;;1;;;;3;;;;;;;;;;;;;;;;;;3;3;1;HB
SEY 2416;SEY 2415;SEY 2416;SEY 2415;Cousin;;1997;;;;;;;;;;;;;;;;2;;;;;3;;;3;;;5;;;3;;;;;;;;;;;;5;5;2;HB
